LLM,Summarizer,Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease
moonshotai/kimi-k2.5,bart,plot+table,on,off,off,0.004437,0.146119,0.388029,0.074457,0.138287,27.356803
moonshotai/kimi-k2.5,bert,plot+table,on,off,off,0.011358,0.261437,0.457901,0.078522,0.139562,4.705851
moonshotai/kimi-k2.5,longformer_ext,plot+table,on,off,off,0.008458,0.125377,0.255125,0.021293,0.091116,-24.541848
moonshotai/kimi-k2.5,t5,plot+table,on,off,off,0.00388,0.111845,0.311688,0.045553,0.121212,24.667434
moonshotai/kimi-k2.5,bart,plot+table,on,off,off,0.018568,0.155596,0.402071,0.098531,0.167386,32.485784
moonshotai/kimi-k2.5,bert,plot+table,on,off,off,0.017951,0.279361,0.428304,0.101313,0.156514,3.774037
moonshotai/kimi-k2.5,longformer_ext,plot+table,on,off,off,0.036281,0.217905,0.436364,0.095752,0.154882,14.364351
moonshotai/kimi-k2.5,t5,plot+table,on,off,off,0.015305,0.155145,0.389744,0.078767,0.155556,29.804384
moonshotai/kimi-k2.5,bart,plot,off,on,off,0.025525,0.220617,0.486869,0.101215,0.167677,12.08181
moonshotai/kimi-k2.5,bert,plot,off,on,off,0.009661,0.280889,0.354662,0.080512,0.117916,-4.609228
moonshotai/kimi-k2.5,longformer_ext,plot,off,on,off,0.012765,0.140403,0.274241,0.039254,0.099902,-14.058409
moonshotai/kimi-k2.5,t5,plot,off,on,off,0.038242,0.216756,0.455424,0.094726,0.158969,7.123843
moonshotai/kimi-k2.5,bart,plot,off,on,off,0.016641,0.171895,0.457854,0.086372,0.16092,22.043603
moonshotai/kimi-k2.5,bert,plot,off,on,off,0.009973,0.265693,0.472864,0.092523,0.148307,4.720577
moonshotai/kimi-k2.5,longformer_ext,plot,off,on,off,0.011133,0.147506,0.405622,0.090543,0.150602,3.818613
moonshotai/kimi-k2.5,t5,plot,off,on,off,0.010285,0.167733,0.432536,0.076702,0.155024,22.969934
moonshotai/kimi-k2.5,bart,plot,off,on,off,0.028379,0.172205,0.422609,0.130662,0.2,28.817515
moonshotai/kimi-k2.5,bert,plot,off,on,off,0.024887,0.275533,0.471956,0.125443,0.170793,-4.069735
moonshotai/kimi-k2.5,longformer_ext,plot,off,on,off,0.013684,0.166171,0.384236,0.083882,0.165846,13.192315
moonshotai/kimi-k2.5,t5,plot,off,on,off,0.004206,0.116701,0.324578,0.06391,0.136961,9.755315
moonshotai/kimi-k2.5,bart,table,off,on,off,0.038617,0.217649,0.449627,0.08785,0.16791,2.060953
moonshotai/kimi-k2.5,bert,table,off,on,off,0.005995,0.251466,0.295234,0.045589,0.10038,-4.280819
moonshotai/kimi-k2.5,longformer_ext,table,off,on,off,0.017196,0.214696,0.406518,0.053265,0.123499,-4.19339
moonshotai/kimi-k2.5,t5,table,off,on,off,0.043379,0.205369,0.412371,0.078873,0.146204,14.832439
moonshotai/kimi-k2.5,bart,table,off,on,off,0.011849,0.146015,0.388998,0.072835,0.133595,-0.51378
moonshotai/kimi-k2.5,bert,table,off,on,off,0.009787,0.262291,0.442173,0.082929,0.134481,-3.763402
moonshotai/kimi-k2.5,longformer_ext,table,off,on,off,0.006403,0.124286,0.305927,0.055556,0.101338,-32.559153
moonshotai/kimi-k2.5,t5,table,off,on,off,0.005921,0.15009,0.380062,0.068678,0.143302,10.04021
moonshotai/kimi-k2.5,bart,table,off,on,off,0.029526,0.187803,0.407767,0.103728,0.173139,15.637555
moonshotai/kimi-k2.5,bert,table,off,on,off,0.022154,0.270029,0.38367,0.086116,0.13784,-10.93525
moonshotai/kimi-k2.5,longformer_ext,table,off,on,off,0.013045,0.169392,0.375092,0.067498,0.140659,31.481747
moonshotai/kimi-k2.5,t5,table,off,on,off,0.0137,0.149444,0.343324,0.072793,0.156222,13.262821
moonshotai/kimi-k2.5,bart,plot+table,off,on,off,0.029473,0.217481,0.458564,0.095941,0.158379,17.073942
moonshotai/kimi-k2.5,bert,plot+table,off,on,off,0.006488,0.266166,0.311455,0.059568,0.103547,0.601115
moonshotai/kimi-k2.5,longformer_ext,plot+table,off,on,off,0.009879,0.172469,0.367704,0.037037,0.114786,23.11457
moonshotai/kimi-k2.5,t5,plot+table,off,on,off,0.045545,0.205379,0.420136,0.071775,0.162633,13.974056
moonshotai/kimi-k2.5,bart,plot+table,off,on,off,0.012187,0.145984,0.393075,0.07551,0.148676,16.67633
moonshotai/kimi-k2.5,bert,plot+table,off,on,off,0.012819,0.265659,0.435501,0.114669,0.147575,3.55397
moonshotai/kimi-k2.5,longformer_ext,plot+table,off,on,off,0.011976,0.15501,0.391345,0.079171,0.137347,10.055121
moonshotai/kimi-k2.5,t5,plot+table,off,on,off,0.006262,0.13675,0.369168,0.060976,0.135903,10.961558
moonshotai/kimi-k2.5,bart,plot+table,off,on,off,0.038674,0.15581,0.387719,0.119508,0.187719,16.005071
moonshotai/kimi-k2.5,bert,plot+table,off,on,off,0.0237,0.269051,0.417815,0.092831,0.156107,-7.820425
moonshotai/kimi-k2.5,longformer_ext,plot+table,off,on,off,0.014564,0.175199,0.340652,0.06529,0.134398,12.21921
moonshotai/kimi-k2.5,t5,plot+table,off,on,off,0.005054,0.130561,0.340541,0.048736,0.135135,23.732308
moonshotai/kimi-k2.5,bart,plot,off,off,on,0.018392,0.192314,0.455468,0.097175,0.180383,27.669248
moonshotai/kimi-k2.5,bert,plot,off,off,on,0.010884,0.275252,0.399333,0.082405,0.133482,0.31587
moonshotai/kimi-k2.5,longformer_ext,plot,off,off,on,0.00219,0.093805,0.251058,0.042433,0.107193,10.943161
moonshotai/kimi-k2.5,t5,plot,off,off,on,0.028634,0.195557,0.409195,0.082949,0.174713,16.46303
moonshotai/kimi-k2.5,bart,plot,off,off,on,0.006339,0.12465,0.354911,0.080537,0.15625,19.356615
moonshotai/kimi-k2.5,bert,plot,off,off,on,0.015299,0.265373,0.527742,0.104651,0.163871,10.361212
moonshotai/kimi-k2.5,longformer_ext,plot,off,off,on,0.003687,0.109859,0.311351,0.056338,0.121081,21.451789
moonshotai/kimi-k2.5,t5,plot,off,off,on,0.003691,0.13033,0.387166,0.079314,0.149733,20.439607
moonshotai/kimi-k2.5,bart,plot,off,off,on,0.01882,0.152627,0.385047,0.129213,0.185047,21.507778
moonshotai/kimi-k2.5,bert,plot,off,off,on,0.022727,0.266847,0.470458,0.114981,0.166759,-7.498828
moonshotai/kimi-k2.5,longformer_ext,plot,off,off,on,0.022646,0.195695,0.445104,0.112927,0.170623,1.606087
moonshotai/kimi-k2.5,t5,plot,off,off,on,0.017224,0.136537,0.363636,0.111954,0.153409,16.682879
moonshotai/kimi-k2.5,bart,table,off,off,on,0.017727,0.199335,0.434964,0.075078,0.174818,19.476904
moonshotai/kimi-k2.5,bert,table,off,off,on,0.007484,0.281638,0.354018,0.064155,0.113937,-3.154832
moonshotai/kimi-k2.5,longformer_ext,table,off,off,on,0.005502,0.14184,0.351921,0.037267,0.123916,-3.815
moonshotai/kimi-k2.5,t5,table,off,off,on,0.028451,0.21557,0.45505,0.082314,0.175361,19.069819
moonshotai/kimi-k2.5,bart,table,off,off,on,0.019237,0.154208,0.386899,0.092308,0.155578,23.801997
moonshotai/kimi-k2.5,bert,table,off,off,on,0.014271,0.245814,0.469337,0.088972,0.156446,5.791863
moonshotai/kimi-k2.5,longformer_ext,table,off,off,on,0.016888,0.19717,0.399061,0.073668,0.150235,3.350417
moonshotai/kimi-k2.5,t5,table,off,off,on,0.007184,0.116655,0.344385,0.072883,0.134759,14.330825
moonshotai/kimi-k2.5,bart,table,off,off,on,0.010806,0.142982,0.368132,0.086239,0.168498,16.20421
moonshotai/kimi-k2.5,bert,table,off,off,on,0.024544,0.262816,0.452381,0.094301,0.160455,-3.840646
moonshotai/kimi-k2.5,longformer_ext,table,off,off,on,0.008709,0.167751,0.36953,0.061688,0.13128,15.644034
moonshotai/kimi-k2.5,t5,table,off,off,on,0.006035,0.114748,0.315992,0.071429,0.148362,30.942482
moonshotai/kimi-k2.5,bart,plot+table,off,off,on,0.026128,0.203249,0.460352,0.090508,0.187225,5.208142
moonshotai/kimi-k2.5,bert,plot+table,off,off,on,0.014573,0.27118,0.364583,0.067779,0.11875,5.217239
moonshotai/kimi-k2.5,longformer_ext,plot+table,off,off,on,0.020318,0.162879,0.330134,0.067308,0.122841,16.232403
moonshotai/kimi-k2.5,t5,plot+table,off,off,on,0.033957,0.187949,0.410897,0.079636,0.170261,22.251547
moonshotai/kimi-k2.5,bart,plot+table,off,off,on,0.008206,0.115762,0.331066,0.072727,0.133787,10.427059
moonshotai/kimi-k2.5,bert,plot+table,off,off,on,0.015883,0.251685,0.512097,0.096904,0.166667,6.983254
moonshotai/kimi-k2.5,longformer_ext,plot+table,off,off,on,0.017192,0.163531,0.389658,0.088807,0.156971,14.29
moonshotai/kimi-k2.5,t5,plot+table,off,off,on,0.005284,0.109574,0.334071,0.079823,0.139381,10.813698
moonshotai/kimi-k2.5,bart,plot+table,off,off,on,0.029812,0.176235,0.410078,0.121845,0.184188,27.562638
moonshotai/kimi-k2.5,bert,plot+table,off,off,on,0.032581,0.276174,0.456436,0.124876,0.161386,-4.835523
moonshotai/kimi-k2.5,longformer_ext,plot+table,off,off,on,0.010113,0.190169,0.417352,0.062921,0.136126,20.7977
moonshotai/kimi-k2.5,t5,plot+table,off,off,on,0.007499,0.138302,0.343066,0.074954,0.142336,34.428588
moonshotai/kimi-k2.5,bart,plot,on,off,on,0.0419,0.215245,0.477612,0.08547,0.191898,24.176174
moonshotai/kimi-k2.5,bert,plot,on,off,on,0.008162,0.267244,0.356259,0.073304,0.129639,-1.577385
moonshotai/kimi-k2.5,longformer_ext,plot,on,off,on,0.028852,0.220872,0.404273,0.060905,0.134758,-22.388827
moonshotai/kimi-k2.5,t5,plot,on,off,on,0.008329,0.13414,0.354491,0.031212,0.122156,24.877349
moonshotai/kimi-k2.5,bart,plot,on,off,on,0.004874,0.141818,0.367347,0.06028,0.137487,13.805238
moonshotai/kimi-k2.5,bert,plot,on,off,on,0.013747,0.269966,0.499707,0.097475,0.144282,4.806094
moonshotai/kimi-k2.5,longformer_ext,plot,on,off,on,0.007124,0.132892,0.308113,0.034703,0.111212,-31.335439
moonshotai/kimi-k2.5,t5,plot,on,off,on,0.003248,0.115647,0.336303,0.037946,0.138085,19.77908
moonshotai/kimi-k2.5,bart,plot,on,off,on,0.013747,0.137985,0.35148,0.12823,0.158548,35.339881
moonshotai/kimi-k2.5,bert,plot,on,off,on,0.0406,0.270272,0.453863,0.123523,0.168455,-5.093143
moonshotai/kimi-k2.5,longformer_ext,plot,on,off,on,0.02108,0.154905,0.334114,0.076622,0.137393,-67.601921
moonshotai/kimi-k2.5,t5,plot,on,off,on,0.006404,0.11118,0.282306,0.055777,0.139165,22.25209
moonshotai/kimi-k2.5,bart,table,on,off,on,0.047212,0.220485,0.468468,0.092277,0.174174,16.00818
moonshotai/kimi-k2.5,bert,table,on,off,on,0.010881,0.284256,0.349586,0.066298,0.124195,-4.324413
moonshotai/kimi-k2.5,longformer_ext,table,on,off,on,0.032765,0.200794,0.417122,0.054745,0.142077,-3.203662
moonshotai/kimi-k2.5,t5,table,on,off,on,0.011279,0.181451,0.407992,0.059009,0.134595,14.963339
moonshotai/kimi-k2.5,bart,table,on,off,on,0.006939,0.145988,0.353556,0.056604,0.135983,22.128056
moonshotai/kimi-k2.5,bert,table,on,off,on,0.009797,0.244399,0.424134,0.064593,0.137395,-1.389444
moonshotai/kimi-k2.5,longformer_ext,table,on,off,on,0.007956,0.149031,0.325581,0.034513,0.103359,-34.593302
moonshotai/kimi-k2.5,t5,table,on,off,on,0.005809,0.120867,0.320775,0.05178,0.12056,18.492766
moonshotai/kimi-k2.5,bart,table,on,off,on,0.02765,0.160293,0.378947,0.101933,0.164912,27.802159
moonshotai/kimi-k2.5,bert,table,on,off,on,0.018059,0.248508,0.402005,0.085299,0.138346,-3.326303
moonshotai/kimi-k2.5,longformer_ext,table,on,off,on,0.027022,0.192246,0.384775,0.073458,0.143945,-5.500897
moonshotai/kimi-k2.5,t5,table,on,off,on,0.011498,0.126742,0.326996,0.059048,0.15019,19.506906
moonshotai/kimi-k2.5,bart,plot+table,on,off,on,0.051104,0.230458,0.454087,0.101112,0.177598,13.066212
moonshotai/kimi-k2.5,bert,plot+table,on,off,on,0.008178,0.27228,0.351441,0.079433,0.128484,4.021242
moonshotai/kimi-k2.5,longformer_ext,plot+table,on,off,on,0.028582,0.222429,0.398682,0.069307,0.143328,11.253445
moonshotai/kimi-k2.5,t5,plot+table,on,off,on,0.011433,0.180162,0.442308,0.057816,0.155983,29.2567
moonshotai/kimi-k2.5,bart,plot+table,on,off,on,0.006793,0.14303,0.368586,0.050367,0.13822,28.767696
moonshotai/kimi-k2.5,bert,plot+table,on,off,on,0.010429,0.256063,0.46473,0.084273,0.137522,1.758097
moonshotai/kimi-k2.5,longformer_ext,plot+table,on,off,on,0.005716,0.13843,0.30303,0.026459,0.090132,-43.746368
moonshotai/kimi-k2.5,t5,plot+table,on,off,on,0.003344,0.13174,0.345339,0.046709,0.120763,22.857545
moonshotai/kimi-k2.5,bart,plot+table,on,off,on,0.020954,0.151994,0.38657,0.101818,0.185118,24.806539
moonshotai/kimi-k2.5,bert,plot+table,on,off,on,0.021648,0.270561,0.45671,0.098592,0.168831,5.380794
moonshotai/kimi-k2.5,longformer_ext,plot+table,on,off,on,0.013222,0.171795,0.379395,0.078624,0.140638,10.814932
moonshotai/kimi-k2.5,t5,plot+table,on,off,on,0.01217,0.138993,0.334559,0.064457,0.147059,25.71165
moonshotai/kimi-k2.5,bart,plot,on,on,off,0.031454,0.227173,0.472558,0.06151,0.15814,14.900652
moonshotai/kimi-k2.5,bert,plot,on,on,off,0.006952,0.268485,0.321701,0.070654,0.123546,-4.760391
moonshotai/kimi-k2.5,longformer_ext,plot,on,on,off,0.033654,0.208757,0.428319,0.06383,0.139823,10.367797
moonshotai/kimi-k2.5,t5,plot,on,on,off,0.011198,0.21437,0.440313,0.035294,0.135029,15.101578
moonshotai/kimi-k2.5,bart,plot,on,on,off,0.00905,0.162097,0.421471,0.063745,0.127237,25.095714
moonshotai/kimi-k2.5,bert,plot,on,on,off,0.010556,0.269535,0.467186,0.080178,0.137931,6.060882
moonshotai/kimi-k2.5,longformer_ext,plot,on,on,off,0.003229,0.074685,0.189007,0.023188,0.082932,-82.02449
moonshotai/kimi-k2.5,t5,plot,on,on,off,0.002405,0.109883,0.316578,0.027867,0.096257,5.292226
moonshotai/kimi-k2.5,bart,plot,on,on,off,0.033697,0.1902,0.457006,0.122807,0.181529,20.420084
moonshotai/kimi-k2.5,bert,plot,on,on,off,0.0158,0.281407,0.415689,0.096317,0.142337,-1.005471
moonshotai/kimi-k2.5,longformer_ext,plot,on,on,off,0.02375,0.176427,0.368657,0.085202,0.128358,-11.320372
moonshotai/kimi-k2.5,t5,plot,on,on,off,0.023191,0.165199,0.417985,0.095079,0.164863,22.143394
moonshotai/kimi-k2.5,bart,table,on,on,off,0.034093,0.228325,0.430144,0.067854,0.152413,16.597456
moonshotai/kimi-k2.5,bert,table,on,on,off,0.007316,0.257438,0.290131,0.06426,0.107808,-4.665686
moonshotai/kimi-k2.5,longformer_ext,table,on,on,off,0.027155,0.173954,0.342957,0.042068,0.125984,8.861276
moonshotai/kimi-k2.5,t5,table,on,on,off,0.007997,0.181272,0.40159,0.037849,0.127237,11.091129
moonshotai/kimi-k2.5,bart,table,on,on,off,0.007341,0.159915,0.379722,0.057769,0.12326,-2.237356
moonshotai/kimi-k2.5,bert,table,on,on,off,0.007731,0.243913,0.410363,0.065353,0.12228,-7.230714
moonshotai/kimi-k2.5,longformer_ext,table,on,on,off,0.007652,0.112124,0.248865,0.027298,0.092643,25.242852
moonshotai/kimi-k2.5,t5,table,on,on,off,0.00838,0.143061,0.340081,0.042596,0.117409,5.590955
moonshotai/kimi-k2.5,bart,table,on,on,off,0.029142,0.201154,0.436447,0.087423,0.168453,19.464886
moonshotai/kimi-k2.5,bert,table,on,on,off,0.014982,0.27467,0.371397,0.085433,0.127691,-4.741098
moonshotai/kimi-k2.5,longformer_ext,table,on,on,off,0.014016,0.225241,0.45746,0.081481,0.155364,22.797349
moonshotai/kimi-k2.5,t5,table,on,on,off,0.018072,0.157259,0.362126,0.064892,0.141196,15.533525
moonshotai/kimi-k2.5,bart,plot+table,on,on,off,0.041048,0.217175,0.424528,0.066163,0.164151,13.075922
moonshotai/kimi-k2.5,bert,plot+table,on,on,off,0.007531,0.265409,0.294029,0.060514,0.109599,-2.337322
moonshotai/kimi-k2.5,longformer_ext,plot+table,on,on,off,0.027681,0.205814,0.377171,0.057995,0.124069,10.995495
moonshotai/kimi-k2.5,t5,plot+table,on,on,off,0.007228,0.173331,0.41641,0.039054,0.129231,13.296596
moonshotai/kimi-k2.5,bart,plot+table,on,on,off,0.010678,0.174384,0.407932,0.068117,0.137866,6.141655
moonshotai/kimi-k2.5,bert,plot+table,on,on,off,0.009414,0.260316,0.414406,0.074906,0.12348,-4.469894
moonshotai/kimi-k2.5,longformer_ext,plot+table,on,on,off,0.009207,0.186782,0.388848,0.032329,0.105649,-6.669371
moonshotai/kimi-k2.5,t5,plot+table,on,on,off,0.01259,0.137494,0.348768,0.043435,0.118227,30.644831
moonshotai/kimi-k2.5,bart,plot+table,on,on,off,0.028596,0.186314,0.431404,0.104845,0.161776,20.417593
moonshotai/kimi-k2.5,bert,plot+table,on,on,off,0.018944,0.265508,0.395406,0.091133,0.140279,-5.127027
moonshotai/kimi-k2.5,longformer_ext,plot+table,on,on,off,0.028022,0.178656,0.397427,0.08733,0.147248,11.866139
moonshotai/kimi-k2.5,t5,plot+table,on,on,off,0.015134,0.161857,0.40756,0.072428,0.164339,18.860313
moonshotai/kimi-k2.5,bart,plot,off,on,on,0.029332,0.209149,0.479233,0.091782,0.170394,4.663167
moonshotai/kimi-k2.5,bert,plot,off,on,on,0.015375,0.286085,0.3614,0.085227,0.117313,-4.364043
moonshotai/kimi-k2.5,longformer_ext,plot,off,on,on,0.013941,0.239838,0.45,0.066778,0.13,3.7686
moonshotai/kimi-k2.5,t5,plot,off,on,on,0.039078,0.182175,0.434298,0.100446,0.180401,12.126181
moonshotai/kimi-k2.5,bart,plot,off,on,on,0.010553,0.14873,0.42029,0.076763,0.163561,26.982527
moonshotai/kimi-k2.5,bert,plot,off,on,on,0.01146,0.259646,0.45584,0.092413,0.144729,-0.363345
moonshotai/kimi-k2.5,longformer_ext,plot,off,on,on,0.010093,0.193751,0.433359,0.071819,0.13562,5.568226
moonshotai/kimi-k2.5,t5,plot,off,on,on,0.002844,0.11249,0.349776,0.05618,0.139013,13.970167
moonshotai/kimi-k2.5,bart,plot,off,on,on,0.037186,0.165129,0.398927,0.121864,0.178891,24.608289
moonshotai/kimi-k2.5,bert,plot,off,on,on,0.019067,0.250616,0.409316,0.09127,0.145689,-14.276956
moonshotai/kimi-k2.5,longformer_ext,plot,off,on,on,0.012102,0.170054,0.367733,0.058224,0.148256,17.71611
moonshotai/kimi-k2.5,t5,plot,off,on,on,0.009268,0.138986,0.357208,0.08356,0.145059,19.575529
moonshotai/kimi-k2.5,bart,table,off,on,on,0.034894,0.2178,0.452582,0.088429,0.174648,3.897028
moonshotai/kimi-k2.5,bert,table,off,on,on,0.005788,0.269178,0.302135,0.060805,0.105911,-10.618502
moonshotai/kimi-k2.5,longformer_ext,table,off,on,on,0.013,0.179689,0.384205,0.053476,0.134472,-11.010688
moonshotai/kimi-k2.5,t5,table,off,on,on,0.044207,0.206775,0.431211,0.08642,0.170431,13.573225
moonshotai/kimi-k2.5,bart,table,off,on,on,0.012617,0.156202,0.412229,0.086957,0.149901,16.418056
moonshotai/kimi-k2.5,bert,table,off,on,on,0.014297,0.261091,0.45042,0.089736,0.142297,-1.367866
moonshotai/kimi-k2.5,longformer_ext,table,off,on,on,0.013603,0.170839,0.385795,0.056589,0.124294,38.293017
moonshotai/kimi-k2.5,t5,table,off,on,on,0.004056,0.143032,0.379455,0.077731,0.146751,15.10879
moonshotai/kimi-k2.5,bart,table,off,on,on,0.017604,0.15686,0.373379,0.072727,0.146932,8.913013
moonshotai/kimi-k2.5,bert,table,off,on,on,0.018219,0.261855,0.407283,0.076739,0.146622,-9.185171
moonshotai/kimi-k2.5,longformer_ext,table,off,on,on,0.01362,0.178644,0.380591,0.074412,0.150114,18.540164
moonshotai/kimi-k2.5,t5,table,off,on,on,0.017899,0.15847,0.365233,0.068602,0.152766,23.494917
moonshotai/kimi-k2.5,bart,plot+table,off,on,on,0.022195,0.247655,0.459459,0.099278,0.176577,12.094181
moonshotai/kimi-k2.5,bert,plot+table,off,on,on,0.009361,0.266177,0.311147,0.067416,0.101043,-7.895107
moonshotai/kimi-k2.5,longformer_ext,plot+table,off,on,on,0.020734,0.189322,0.365314,0.064695,0.118081,12.939322
moonshotai/kimi-k2.5,t5,plot+table,off,on,on,0.036102,0.23287,0.457516,0.069224,0.162465,10.528156
moonshotai/kimi-k2.5,bart,plot+table,off,on,on,0.010533,0.156099,0.396711,0.07827,0.139774,19.02825
moonshotai/kimi-k2.5,bert,plot+table,off,on,on,0.012159,0.262173,0.482089,0.105775,0.155434,2.801613
moonshotai/kimi-k2.5,longformer_ext,plot+table,off,on,on,0.014419,0.16302,0.323911,0.058148,0.128342,-2.726189
moonshotai/kimi-k2.5,t5,plot+table,off,on,on,0.008115,0.149122,0.380468,0.069317,0.134283,7.232483
moonshotai/kimi-k2.5,bart,plot+table,off,on,on,0.01374,0.161344,0.38488,0.094664,0.166667,26.211667
moonshotai/kimi-k2.5,bert,plot+table,off,on,on,0.018007,0.268335,0.435167,0.089479,0.149312,-5.226984
moonshotai/kimi-k2.5,longformer_ext,plot+table,off,on,on,0.014349,0.18463,0.389831,0.067901,0.134052,-5.880506
moonshotai/kimi-k2.5,t5,plot+table,off,on,on,0.00706,0.145853,0.356546,0.076279,0.159703,33.337938
moonshotai/kimi-k2.5,bart,plot,on,on,on,0.03616,0.231951,0.481446,0.07245,0.173168,22.440834
moonshotai/kimi-k2.5,bert,plot,on,on,on,0.009646,0.26692,0.315136,0.072848,0.116625,-6.537036
moonshotai/kimi-k2.5,longformer_ext,plot,on,on,on,0.024712,0.229686,0.4003,0.054054,0.13943,-15.683561
moonshotai/kimi-k2.5,t5,plot,on,on,on,0.010074,0.189211,0.449532,0.04171,0.145682,13.815957
moonshotai/kimi-k2.5,bart,plot,on,on,on,0.007537,0.172922,0.427126,0.068966,0.159919,23.013975
moonshotai/kimi-k2.5,bert,plot,on,on,on,0.010039,0.265295,0.455187,0.078303,0.130364,-0.836018
moonshotai/kimi-k2.5,longformer_ext,plot,on,on,on,0.000259,0.03712,0.093023,0.009324,0.062791,-91.652221
moonshotai/kimi-k2.5,t5,plot,on,on,on,0.006521,0.142957,0.384946,0.060345,0.137634,32.228132
moonshotai/kimi-k2.5,bart,plot,on,on,on,0.019164,0.155259,0.393617,0.108348,0.170213,23.725734
moonshotai/kimi-k2.5,bert,plot,on,on,on,0.018139,0.268362,0.406977,0.086324,0.132752,-8.431744
moonshotai/kimi-k2.5,longformer_ext,plot,on,on,on,0.025563,0.182517,0.39262,0.078344,0.149077,-5.191858
moonshotai/kimi-k2.5,t5,plot,on,on,on,0.015271,0.153834,0.374138,0.072539,0.155172,21.800107
moonshotai/kimi-k2.5,bart,table,on,on,on,0.042598,0.224405,0.450549,0.073394,0.161172,9.527305
moonshotai/kimi-k2.5,bert,table,on,on,on,0.007018,0.270932,0.304589,0.057007,0.113133,-9.980824
moonshotai/kimi-k2.5,longformer_ext,table,on,on,on,0.024848,0.232061,0.41821,0.054096,0.154321,15.851803
moonshotai/kimi-k2.5,t5,table,on,on,on,0.018091,0.196944,0.422732,0.045954,0.131605,17.686588
moonshotai/kimi-k2.5,bart,table,on,on,on,0.004662,0.153919,0.376636,0.042381,0.134945,22.47735
moonshotai/kimi-k2.5,bert,table,on,on,on,0.008598,0.249229,0.38836,0.061441,0.118519,-13.522363
moonshotai/kimi-k2.5,longformer_ext,table,on,on,on,0.010378,0.15562,0.298188,0.031353,0.097199,-33.154538
moonshotai/kimi-k2.5,t5,table,on,on,on,0.00586,0.139189,0.340557,0.045502,0.113519,16.301959
moonshotai/kimi-k2.5,bart,table,on,on,on,0.046329,0.215155,0.446023,0.112376,0.166193,23.359211
moonshotai/kimi-k2.5,bert,table,on,on,on,0.013964,0.275515,0.358557,0.082803,0.120934,-4.901637
moonshotai/kimi-k2.5,longformer_ext,table,on,on,on,0.029561,0.224466,0.457411,0.083277,0.150235,7.324994
moonshotai/kimi-k2.5,t5,table,on,on,on,0.02225,0.171326,0.406913,0.077105,0.150825,14.570476
moonshotai/kimi-k2.5,bart,plot+table,on,on,on,0.054402,0.225232,0.444444,0.078578,0.181139,9.91774
moonshotai/kimi-k2.5,bert,plot+table,on,on,on,0.008411,0.268455,0.304992,0.067135,0.116225,-6.727498
moonshotai/kimi-k2.5,longformer_ext,plot+table,on,on,on,0.024253,0.243784,0.370667,0.065421,0.132,3.453162
moonshotai/kimi-k2.5,t5,plot+table,on,on,on,0.018575,0.209868,0.440546,0.052734,0.134503,13.515666
moonshotai/kimi-k2.5,bart,plot+table,on,on,on,0.007819,0.173446,0.413861,0.065476,0.140594,36.075
moonshotai/kimi-k2.5,bert,plot+table,on,on,on,0.014848,0.267611,0.456616,0.084691,0.138829,-4.842175
moonshotai/kimi-k2.5,longformer_ext,plot+table,on,on,on,0.006108,0.100164,0.216123,0.017182,0.089194,-42.890723
moonshotai/kimi-k2.5,t5,plot+table,on,on,on,0.010635,0.129631,0.331584,0.037855,0.121721,7.687435
moonshotai/kimi-k2.5,bart,plot+table,on,on,on,0.036431,0.193027,0.398703,0.100649,0.153971,13.442464
moonshotai/kimi-k2.5,bert,plot+table,on,on,on,0.013791,0.265858,0.362753,0.071313,0.129555,-8.86747
moonshotai/kimi-k2.5,longformer_ext,plot+table,on,on,on,0.011384,0.198992,0.405699,0.07337,0.147897,17.071302
moonshotai/kimi-k2.5,t5,plot+table,on,on,on,0.018845,0.156443,0.375546,0.094488,0.172926,20.65474
